Agency,Advertiser,Product,Estimate,Market Code,Market Rank,Market,Network,Station,Media Type,Week Of,Type of Demographic,Demographic,Air Date,Air Day,Air Time,ISCI Length,Air ISCI,Cmml Title,Aired Prg Name,Est Ratings,Act Ratings,Act Impression,Rtg Source,Air Count,Air Detected Event,
Cadent,Chattem-OKeeffe,Chattam-OKeeffe,3926,410,122,Yakima-Pasco-Richland-Kennewick  WA,FOX,KFFX,Spot,01/22/2018,2,AD35-64,01/24/2018,Wednesday,00:01:07,30,CECT30WH22,Aspercreme / OKeeffes,Anger Management,0.00,0.00,0,,1,1773708798,
Cadent,Chattem-OKeeffe,Chattam-OKeeffe,3926,410,122,Yakima-Pasco-Richland-Kennewick  WA,FOX,KFFX,Spot,01/22/2018,1,AD18-54,01/25/2018,Thursday,23:59:20,30,CECT10WH23,Aspercreme / OKeeffes,Mike & Molly,0.00,0.00,0,,1,1774606381,
Cadent,Chattem-OKeeffe,Chattam-OKeeffe,3926,410,122,Yakima-Pasco-Richland-Kennewick  WA,FOX,KFFX,Spot,01/22/2018,2,AD35-64,01/25/2018,Thursday,23:59:20,30,CECT10WH23,Aspercreme / OKeeffes,Mike & Molly,0.00,0.00,0,,1,1774606381,
Cadent,Chattem-OKeeffe,Chattam-OKeeffe,3926,410,122,Yakima-Pasco-Richland-Kennewick  WA,FOX,KFFX,Spot,01/22/2018,1,AD18-54,01/26/2018,Friday,06:28:55,30,CECT30WH22,Aspercreme / OKeeffes,AgDay,0.00,0.00,0,,1,1774915426,
Cadent,Chattem-OKeeffe,Chattam-OKeeffe,3926,410,122,Yakima-Pasco-Richland-Kennewick  WA,FOX,KFFX,Spot,01/22/2018,2,AD35-64,01/26/2018,Friday,06:28:55,30,CECT30WH22,Aspercreme / OKeeffes,AgDay,0.00,0.00,0,,1,1774915426,
Cadent,Chattem-OKeeffe,Chattam-OKeeffe,3926,410,122,Yakima-Pasco-Richland-Kennewick  WA,FOX,KFFX,Spot,01/22/2018,1,AD18-54,01/26/2018,Friday,16:13:47,30,CECT10WH23,Aspercreme / OKeeffes,Two and a Half Men,0.00,0.00,0,,1,1774915427,
Cadent,Chattem-OKeeffe,Chattam-OKeeffe,3926,410,122,Yakima-Pasco-Richland-Kennewick  WA,FOX,KFFX,Spot,01/22/2018,2,AD35-64,01/26/2018,Friday,16:13:47,30,CECT10WH23,Aspercreme / OKeeffes,Two and a Half Men,0.00,0.00,0,,1,1774915427,
Cadent,Chattem-OKeeffe,Chattam-OKeeffe,3926,410,122,Yakima-Pasco-Richland-Kennewick  WA,FOX,KFFX,Spot,01/22/2018,1,AD18-54,01/27/2018,Saturday,00:55:24,30,CECT30WH22,Aspercreme / OKeeffes,Person of Interest,0.00,0.00,0,,1,1776326078,
Cadent,Chattem-OKeeffe,Chattam-OKeeffe,3926,410,122,Yakima-Pasco-Richland-Kennewick  WA,FOX,KFFX,Spot,01/22/2018,2,AD35-64,01/27/2018,Saturday,00:55:24,30,CECT30WH22,Aspercreme / OKeeffes,Person of Interest,0.00,0.00,0,,1,1776326078,
Cadent,Chattem-OKeeffe,Chattam-OKeeffe,3926,276,142,Duluth  MN-Superior  WI,FOX,KQDS,Spot,01/01/2018,1,AD18-54,01/01/2018,Monday,16:40:07,30,CECT21LR02,Nasacort / OKeeffes,Family Feud,0.00,0.00,0,,1,1753006240,
Cadent,Chattem-OKeeffe,Chattam-OKeeffe,3926,276,142,Duluth  MN-Superior  WI,FOX,KQDS,Spot,01/01/2018,2,AD35-64,01/01/2018,Monday,16:40:07,30,CECT21LR02,Nasacort / OKeeffes,Family Feud,0.00,0.00,0,,1,1753006240,
Cadent,Chattem-OKeeffe,Chattam-OKeeffe,3926,276,142,Duluth  MN-Superior  WI,FOX,KQDS,Spot,01/01/2018,1,AD18-54,01/02/2018,Tuesday,16:51:23,30,CECT30WH22,Aspercreme / OKeeffes,FAMILY FEUD (AT),0.00,0.00,0,,1,1753848618,
Cadent,Chattem-OKeeffe,Chattam-OKeeffe,3926,276,142,Duluth  MN-Superior  WI,FOX,KQDS,Spot,01/01/2018,2,AD35-64,01/02/2018,Tuesday,16:51:23,30,CECT30WH22,Aspercreme / OKeeffes,FAMILY FEUD (AT),0.00,0.00,0,,1,1753848618,
Cadent,Chattem-OKeeffe,Chattam-OKeeffe,3926,276,142,Duluth  MN-Superior  WI,FOX,KQDS,Spot,01/01/2018,1,AD18-54,01/03/2018,Wednesday,17:20:59,30,CECT10WH23,Aspercreme / OKeeffes,FAMILY FEUD (AT),0.00,0.00,0,,1,1754744357,
Cadent,Chattem-OKeeffe,Chattam-OKeeffe,3926,276,142,Duluth  MN-Superior  WI,FOX,KQDS,Spot,01/01/2018,2,AD35-64,01/03/2018,Wednesday,17:20:59,30,CECT10WH23,Aspercreme / OKeeffes,FAMILY FEUD (AT),0.00,0.00,0,,1,1754744357,
Cadent,Chattem-OKeeffe,Chattam-OKeeffe,3926,276,142,Duluth  MN-Superior  WI,FOX,KQDS,Spot,01/01/2018,1,AD18-54,01/04/2018,Thursday,17:26:55,30,CECT20SR04,Nasacort / OKeeffes,FAMILY FEUD (AT),0.00,0.00,0,,1,1755678450,
Cadent,Chattem-OKeeffe,Chattam-OKeeffe,3926,276,142,Duluth  MN-Superior  WI,FOX,KQDS,Spot,01/01/2018,2,AD35-64,01/04/2018,Thursday,17:26:55,30,CECT20SR04,Nasacort / OKeeffes,FAMILY FEUD (AT),0.00,0.00,0,,1,1755678450,
Cadent,Chattem-OKeeffe,Chattam-OKeeffe,3926,276,142,Duluth  MN-Superior  WI,FOX,KQDS,Spot,01/01/2018,1,AD18-54,01/05/2018,Friday,16:40:17,30,CECT21LR02,Nasacort / OKeeffes,FAMILY FEUD (AT),0.00,0.00,0,,1,1756518276,
Cadent,Chattem-OKeeffe,Chattam-OKeeffe,3926,276,142,Duluth  MN-Superior  WI,FOX,KQDS,Spot,01/01/2018,2,AD35-64,01/05/2018,Friday,16:40:17,30,CECT21LR02,Nasacort / OKeeffes,FAMILY FEUD (AT),0.00,0.00,0,,1,1756518276,
Cadent,Chattem-OKeeffe,Chattam-OKeeffe,3926,276,142,Duluth  MN-Superior  WI,FOX,KQDS,Spot,01/08/2018,1,AD18-54,01/08/2018,Monday,16:51:59,30,CECT21LR02,Nasacort / OKeeffes,FAMILY FEUD (AT),0.00,0.00,0,,1,1758884519,
Cadent,Chattem-OKeeffe,Chattam-OKeeffe,3926,276,142,Duluth  MN-Superior  WI,FOX,KQDS,Spot,01/08/2018,2,AD35-64,01/08/2018,Monday,16:51:59,30,CECT21LR02,Nasacort / OKeeffes,FAMILY FEUD (AT),0.00,0.00,0,,1,1758884519,
Cadent,Chattem-OKeeffe,Chattam-OKeeffe,3926,276,142,Duluth  MN-Superior  WI,FOX,KQDS,Spot,01/08/2018,1,AD18-54,01/09/2018,Tuesday,15:56:49,30,CECT30WH22,Aspercreme / OKeeffes,DailyMailTV,0.00,0.00,0,,1,1759775651,
Cadent,Chattem-OKeeffe,Chattam-OKeeffe,3926,276,142,Duluth  MN-Superior  WI,FOX,KQDS,Spot,01/08/2018,2,AD35-64,01/09/2018,Tuesday,15:56:49,30,CECT30WH22,Aspercreme / OKeeffes,DailyMailTV,0.00,0.00,0,,1,1759775651,
Cadent,Chattem-OKeeffe,Chattam-OKeeffe,3926,276,142,Duluth  MN-Superior  WI,FOX,KQDS,Spot,01/08/2018,1,AD18-54,01/10/2018,Wednesday,16:57:06,30,CECT10WH23,Aspercreme / OKeeffes,Family Feud,0.00,0.00,0,,1,1760634942,
Cadent,Chattem-OKeeffe,Chattam-OKeeffe,3926,276,142,Duluth  MN-Superior  WI,FOX,KQDS,Spot,01/08/2018,2,AD35-64,01/10/2018,Wednesday,16:57:06,30,CECT10WH23,Aspercreme / OKeeffes,Family Feud,0.00,0.00,0,,1,1760634942,
Cadent,Chattem-OKeeffe,Chattam-OKeeffe,3926,276,142,Duluth  MN-Superior  WI,FOX,KQDS,Spot,01/08/2018,1,AD18-54,01/11/2018,Thursday,00:50:43,30,CECT20SR04,Nasacort / OKeeffes,How I Met Your Mother,0.00,0.00,0,,1,1762064060,
Cadent,Chattem-OKeeffe,Chattam-OKeeffe,3926,276,142,Duluth  MN-Superior  WI,FOX,KQDS,Spot,01/08/2018,2,AD35-64,01/11/2018,Thursday,00:50:43,30,CECT20SR04,Nasacort / OKeeffes,How I Met Your Mother,0.00,0.00,0,,1,1762064060,
Cadent,Chattem-OKeeffe,Chattam-OKeeffe,3926,276,142,Duluth  MN-Superior  WI,FOX,KQDS,Spot,01/08/2018,1,AD18-54,01/12/2018,Friday,16:52:45,30,CECT21LR02,Nasacort / OKeeffes,Family Feud,0.00,0.00,0,,1,1762372559,
Cadent,Chattem-OKeeffe,Chattam-OKeeffe,3926,276,142,Duluth  MN-Superior  WI,FOX,KQDS,Spot,01/08/2018,2,AD35-64,01/12/2018,Friday,16:52:45,30,CECT21LR02,Nasacort / OKeeffes,Family Feud,0.00,0.00,0,,1,1762372559,
Cadent,Chattem-OKeeffe,Chattam-OKeeffe,3926,276,142,Duluth  MN-Superior  WI,FOX,KQDS,Spot,01/15/2018,1,AD18-54,01/15/2018,Monday,16:52:16,30,CECT10WH23,Aspercreme / OKeeffes,Family Feud,0.00,0.00,0,,1,1764880021,
Cadent,Chattem-OKeeffe,Chattam-OKeeffe,3926,276,142,Duluth  MN-Superior  WI,FOX,KQDS,Spot,01/15/2018,2,AD35-64,01/15/2018,Monday,16:52:16,30,CECT10WH23,Aspercreme / OKeeffes,Family Feud,0.00,0.00,0,,1,1764880021,
Cadent,Chattem-OKeeffe,Chattam-OKeeffe,3926,276,142,Duluth  MN-Superior  WI,FOX,KQDS,Spot,01/15/2018,1,AD18-54,01/16/2018,Tuesday,15:57:07,30,CECT30WH22,Aspercreme / OKeeffes,DailyMailTV,0.00,0.00,0,,1,1765763346,
Cadent,Chattem-OKeeffe,Chattam-OKeeffe,3926,276,142,Duluth  MN-Superior  WI,FOX,KQDS,Spot,01/15/2018,2,AD35-64,01/16/2018,Tuesday,15:57:07,30,CECT30WH22,Aspercreme / OKeeffes,DailyMailTV,0.00,0.00,0,,1,1765763346,
Cadent,Chattem-OKeeffe,Chattam-OKeeffe,3926,276,142,Duluth  MN-Superior  WI,FOX,KQDS,Spot,01/15/2018,1,AD18-54,01/17/2018,Wednesday,16:51:15,30,CECT10WH23,Aspercreme / OKeeffes,Family Feud,0.00,0.00,0,,1,1766660591,
Cadent,Chattem-OKeeffe,Chattam-OKeeffe,3926,276,142,Duluth  MN-Superior  WI,FOX,KQDS,Spot,01/15/2018,2,AD35-64,01/17/2018,Wednesday,16:51:15,30,CECT10WH23,Aspercreme / OKeeffes,Family Feud,0.00,0.00,0,,1,1766660591,
Cadent,Chattem-OKeeffe,Chattam-OKeeffe,3926,276,142,Duluth  MN-Superior  WI,FOX,KQDS,Spot,01/15/2018,1,AD18-54,01/18/2018,Thursday,00:52:57,30,CECT30WH22,Aspercreme / OKeeffes,How I Met Your Mother,0.00,0.00,0,,1,1768173539,
Cadent,Chattem-OKeeffe,Chattam-OKeeffe,3926,276,142,Duluth  MN-Superior  WI,FOX,KQDS,Spot,01/15/2018,2,AD35-64,01/18/2018,Thursday,00:52:57,30,CECT30WH22,Aspercreme / OKeeffes,How I Met Your Mother,0.00,0.00,0,,1,1768173539,
Cadent,Chattem-OKeeffe,Chattam-OKeeffe,3926,276,142,Duluth  MN-Superior  WI,FOX,KQDS,Spot,01/15/2018,1,AD18-54,01/19/2018,Friday,16:46:21,30,CECT10WH23,Aspercreme / OKeeffes,Family Feud,0.00,0.00,0,,1,1768488014,
Cadent,Chattem-OKeeffe,Chattam-OKeeffe,3926,276,142,Duluth  MN-Superior  WI,FOX,KQDS,Spot,01/15/2018,2,AD35-64,01/19/2018,Friday,16:46:21,30,CECT10WH23,Aspercreme / OKeeffes,Family Feud,0.00,0.00,0,,1,1768488014,
Cadent,Chattem-OKeeffe,Chattam-OKeeffe,3926,276,142,Duluth  MN-Superior  WI,FOX,KQDS,Spot,01/22/2018,1,AD18-54,01/22/2018,Monday,16:52:08,30,CECT10WH23,Aspercreme / OKeeffes,Family Feud,0.00,0.00,0,,1,1771271359,
Cadent,Chattem-OKeeffe,Chattam-OKeeffe,3926,276,142,Duluth  MN-Superior  WI,FOX,KQDS,Spot,01/22/2018,2,AD35-64,01/22/2018,Monday,16:52:08,30,CECT10WH23,Aspercreme / OKeeffes,Family Feud,0.00,0.00,0,,1,1771271359,
Cadent,Chattem-OKeeffe,Chattam-OKeeffe,3926,276,142,Duluth  MN-Superior  WI,FOX,KQDS,Spot,01/22/2018,1,AD18-54,01/23/2018,Tuesday,15:13:49,30,CECT30WH22,Aspercreme / OKeeffes,DailyMailTV,0.00,0.00,0,,1,1772157389,
Cadent,Chattem-OKeeffe,Chattam-OKeeffe,3926,276,142,Duluth  MN-Superior  WI,FOX,KQDS,Spot,01/22/2018,2,AD35-64,01/23/2018,Tuesday,15:13:49,30,CECT30WH22,Aspercreme / OKeeffes,DailyMailTV,0.00,0.00,0,,1,1772157389,
Cadent,Chattem-OKeeffe,Chattam-OKeeffe,3926,276,142,Duluth  MN-Superior  WI,FOX,KQDS,Spot,01/22/2018,1,AD18-54,01/24/2018,Wednesday,15:41:10,30,CECT10WH23,Aspercreme / OKeeffes,DailyMailTV,0.00,0.00,0,,1,1773061078,
Cadent,Chattem-OKeeffe,Chattam-OKeeffe,3926,276,142,Duluth  MN-Superior  WI,FOX,KQDS,Spot,01/22/2018,2,AD35-64,01/24/2018,Wednesday,15:41:10,30,CECT10WH23,Aspercreme / OKeeffes,DailyMailTV,0.00,0.00,0,,1,1773061078,
Cadent,Chattem-OKeeffe,Chattam-OKeeffe,3926,276,142,Duluth  MN-Superior  WI,FOX,KQDS,Spot,01/22/2018,1,AD18-54,01/25/2018,Thursday,16:15:41,30,CECT30WH22,Aspercreme / OKeeffes,Mom,0.00,0.00,0,,1,1774018887,
Cadent,Chattem-OKeeffe,Chattam-OKeeffe,3926,276,142,Duluth  MN-Superior  WI,FOX,KQDS,Spot,01/22/2018,2,AD35-64,01/25/2018,Thursday,16:15:41,30,CECT30WH22,Aspercreme / OKeeffes,Mom,0.00,0.00,0,,1,1774018887,
Cadent,Chattem-OKeeffe,Chattam-OKeeffe,3926,276,142,Duluth  MN-Superior  WI,FOX,KQDS,Spot,01/22/2018,1,AD18-54,01/26/2018,Friday,17:09:36,30,CECT10WH23,Aspercreme / OKeeffes,Family Feud,0.00,0.00,0,,1,1774913637,
Cadent,Chattem-OKeeffe,Chattam-OKeeffe,3926,276,142,Duluth  MN-Superior  WI,FOX,KQDS,Spot,01/22/2018,2,AD35-64,01/26/2018,Friday,17:09:36,30,CECT10WH23,Aspercreme / OKeeffes,Family Feud,0.00,0.00,0,,1,1774913637,
Cadent,Chattem-OKeeffe,Chattam-OKeeffe,3926,116,150,Erie  PA,CBS,WSEE,Spot,01/01/2018,1,AD18-54,01/01/2018,Monday,17:55:16,30,CECT21LR02,Nasacort / OKeeffes,Dr. Phil,0.00,0.00,0,,1,1753006856,
Cadent,Chattem-OKeeffe,Chattam-OKeeffe,3926,116,150,Erie  PA,CBS,WSEE,Spot,01/01/2018,2,AD35-64,01/01/2018,Monday,17:55:16,30,CECT21LR02,Nasacort / OKeeffes,Dr. Phil,0.00,0.00,0,,1,1753006856,
Cadent,Chattem-OKeeffe,Chattam-OKeeffe,3926,116,150,Erie  PA,CBS,WSEE,Spot,01/01/2018,1,AD18-54,01/03/2018,Wednesday,17:27:44,30,CECT30WH22,Aspercreme / OKeeffes,DR. PHIL SHOW (AT),0.00,0.00,0,,1,1754745485,
Cadent,Chattem-OKeeffe,Chattam-OKeeffe,3926,116,150,Erie  PA,CBS,WSEE,Spot,01/01/2018,2,AD35-64,01/03/2018,Wednesday,17:27:44,30,CECT30WH22,Aspercreme / OKeeffes,DR. PHIL SHOW (AT),0.00,0.00,0,,1,1754745485,
Cadent,Chattem-OKeeffe,Chattam-OKeeffe,3926,116,150,Erie  PA,CBS,WSEE,Spot,01/01/2018,1,AD18-54,01/03/2018,Wednesday,19:36:28,30,CECT10WH23,Aspercreme / OKeeffes,JEOPARDY (AT),0.00,0.00,0,,1,1754745487,
Cadent,Chattem-OKeeffe,Chattam-OKeeffe,3926,116,150,Erie  PA,CBS,WSEE,Spot,01/01/2018,2,AD35-64,01/03/2018,Wednesday,19:36:28,30,CECT10WH23,Aspercreme / OKeeffes,JEOPARDY (AT),0.00,0.00,0,,1,1754745487,
Cadent,Chattem-OKeeffe,Chattam-OKeeffe,3926,116,150,Erie  PA,CBS,WSEE,Spot,01/01/2018,1,AD18-54,01/04/2018,Thursday,17:13:33,30,CECT20SR04,Nasacort / OKeeffes,DR. PHIL SHOW (AT),0.00,0.00,0,,1,1755679539,
Cadent,Chattem-OKeeffe,Chattam-OKeeffe,3926,116,150,Erie  PA,CBS,WSEE,Spot,01/01/2018,2,AD35-64,01/04/2018,Thursday,17:13:33,30,CECT20SR04,Nasacort / OKeeffes,DR. PHIL SHOW (AT),0.00,0.00,0,,1,1755679539,
Cadent,Chattem-OKeeffe,Chattam-OKeeffe,3926,116,150,Erie  PA,CBS,WSEE,Spot,01/01/2018,1,AD18-54,01/05/2018,Friday,22:49:24,30,CECT21LR02,Nasacort / OKeeffes,Blue Bloods,0.00,0.00,0,,1,1756519349,
Cadent,Chattem-OKeeffe,Chattam-OKeeffe,3926,116,150,Erie  PA,CBS,WSEE,Spot,01/01/2018,2,AD35-64,01/05/2018,Friday,22:49:24,30,CECT21LR02,Nasacort / OKeeffes,Blue Bloods,0.00,0.00,0,,1,1756519349,
Cadent,Chattem-OKeeffe,Chattam-OKeeffe,3926,116,150,Erie  PA,CBS,WSEE,Spot,01/08/2018,1,AD18-54,01/09/2018,Tuesday,16:32:14,30,CECT21LR02,Nasacort / OKeeffes,Crime Watch Daily With Ch,0.00,0.00,0,,1,1759777133,
Cadent,Chattem-OKeeffe,Chattam-OKeeffe,3926,116,150,Erie  PA,CBS,WSEE,Spot,01/08/2018,2,AD35-64,01/09/2018,Tuesday,16:32:14,30,CECT21LR02,Nasacort / OKeeffes,Crime Watch Daily With Ch,0.00,0.00,0,,1,1759777133,
Cadent,Chattem-OKeeffe,Chattam-OKeeffe,3926,116,150,Erie  PA,CBS,WSEE,Spot,01/08/2018,1,AD18-54,01/09/2018,Tuesday,20:44:56,30,CECT30WH22,Aspercreme / OKeeffes,NCIS,0.00,0.00,0,,1,1759777135,
Cadent,Chattem-OKeeffe,Chattam-OKeeffe,3926,116,150,Erie  PA,CBS,WSEE,Spot,01/08/2018,2,AD35-64,01/09/2018,Tuesday,20:44:56,30,CECT30WH22,Aspercreme / OKeeffes,NCIS,0.00,0.00,0,,1,1759777135,
Cadent,Chattem-OKeeffe,Chattam-OKeeffe,3926,116,150,Erie  PA,CBS,WSEE,Spot,01/08/2018,1,AD18-54,01/11/2018,Thursday,17:58:50,30,CECT10WH23,Aspercreme / OKeeffes,Dr. Phil,0.00,0.00,0,,1,1761493349,
Cadent,Chattem-OKeeffe,Chattam-OKeeffe,3926,116,150,Erie  PA,CBS,WSEE,Spot,01/08/2018,2,AD35-64,01/11/2018,Thursday,17:58:50,30,CECT10WH23,Aspercreme / OKeeffes,Dr. Phil,0.00,0.00,0,,1,1761493349,
Cadent,Chattem-OKeeffe,Chattam-OKeeffe,3926,116,150,Erie  PA,CBS,WSEE,Spot,01/08/2018,1,AD18-54,01/11/2018,Thursday,19:28:33,30,CECT20SR04,Nasacort / OKeeffes,Wheel of Fortune,0.00,0.00,0,,1,1761493350,
Cadent,Chattem-OKeeffe,Chattam-OKeeffe,3926,116,150,Erie  PA,CBS,WSEE,Spot,01/08/2018,2,AD35-64,01/11/2018,Thursday,19:28:33,30,CECT20SR04,Nasacort / OKeeffes,Wheel of Fortune,0.00,0.00,0,,1,1761493350,
Cadent,Chattem-OKeeffe,Chattam-OKeeffe,3926,116,150,Erie  PA,CBS,WSEE,Spot,01/08/2018,1,AD18-54,01/12/2018,Friday,16:55:39,30,CECT21LR02,Nasacort / OKeeffes,Crime Watch Daily With Ch,0.00,0.00,0,,1,1762374036,
Cadent,Chattem-OKeeffe,Chattam-OKeeffe,3926,116,150,Erie  PA,CBS,WSEE,Spot,01/08/2018,2,AD35-64,01/12/2018,Friday,16:55:39,30,CECT21LR02,Nasacort / OKeeffes,Crime Watch Daily With Ch,0.00,0.00,0,,1,1762374036,
Cadent,Chattem-OKeeffe,Chattam-OKeeffe,3926,116,150,Erie  PA,CBS,WSEE,Spot,01/15/2018,1,AD18-54,01/15/2018,Monday,17:29:06,30,CECT10WH23,Aspercreme / OKeeffes,Dr. Phil,0.00,0.00,0,,1,1764881145,
Cadent,Chattem-OKeeffe,Chattam-OKeeffe,3926,116,150,Erie  PA,CBS,WSEE,Spot,01/15/2018,2,AD35-64,01/15/2018,Monday,17:29:06,30,CECT10WH23,Aspercreme / OKeeffes,Dr. Phil,0.00,0.00,0,,1,1764881145,
Cadent,Chattem-OKeeffe,Chattam-OKeeffe,3926,116,150,Erie  PA,CBS,WSEE,Spot,01/15/2018,1,AD18-54,01/15/2018,Monday,22:39:58,30,CECT30WH22,Aspercreme / OKeeffes,Scorpion,0.00,0.00,0,,1,1764881146,
Cadent,Chattem-OKeeffe,Chattam-OKeeffe,3926,116,150,Erie  PA,CBS,WSEE,Spot,01/15/2018,2,AD35-64,01/15/2018,Monday,22:39:58,30,CECT30WH22,Aspercreme / OKeeffes,Scorpion,0.00,0.00,0,,1,1764881146,
Cadent,Chattem-OKeeffe,Chattam-OKeeffe,3926,116,150,Erie  PA,CBS,WSEE,Spot,01/15/2018,1,AD18-54,01/16/2018,Tuesday,17:10:58,30,CECT10WH23,Aspercreme / OKeeffes,Dr. Phil,0.00,0.00,0,,1,1765764808,
Cadent,Chattem-OKeeffe,Chattam-OKeeffe,3926,116,150,Erie  PA,CBS,WSEE,Spot,01/15/2018,2,AD35-64,01/16/2018,Tuesday,17:10:58,30,CECT10WH23,Aspercreme / OKeeffes,Dr. Phil,0.00,0.00,0,,1,1765764808,
Cadent,Chattem-OKeeffe,Chattam-OKeeffe,3926,116,150,Erie  PA,CBS,WSEE,Spot,01/15/2018,1,AD18-54,01/16/2018,Tuesday,19:11:37,30,CECT30WH22,Aspercreme / OKeeffes,Wheel of Fortune,0.00,0.00,0,,1,1765764810,
Cadent,Chattem-OKeeffe,Chattam-OKeeffe,3926,116,150,Erie  PA,CBS,WSEE,Spot,01/15/2018,2,AD35-64,01/16/2018,Tuesday,19:11:37,30,CECT30WH22,Aspercreme / OKeeffes,Wheel of Fortune,0.00,0.00,0,,1,1765764810,
Cadent,Chattem-OKeeffe,Chattam-OKeeffe,3926,116,150,Erie  PA,CBS,WSEE,Spot,01/15/2018,1,AD18-54,01/19/2018,Friday,17:47:09,30,CECT10WH23,Aspercreme / OKeeffes,Dr. Phil,0.00,0.00,0,,1,1768489660,
Cadent,Chattem-OKeeffe,Chattam-OKeeffe,3926,116,150,Erie  PA,CBS,WSEE,Spot,01/15/2018,2,AD35-64,01/19/2018,Friday,17:47:09,30,CECT10WH23,Aspercreme / OKeeffes,Dr. Phil,0.00,0.00,0,,1,1768489660,
Cadent,Chattem-OKeeffe,Chattam-OKeeffe,3926,116,150,Erie  PA,CBS,WSEE,Spot,01/22/2018,1,AD18-54,01/22/2018,Monday,19:06:52,30,CECT10WH23,Aspercreme / OKeeffes,Wheel of Fortune,0.00,0.00,0,,1,1771272761,
Cadent,Chattem-OKeeffe,Chattam-OKeeffe,3926,116,150,Erie  PA,CBS,WSEE,Spot,01/22/2018,2,AD35-64,01/22/2018,Monday,19:06:52,30,CECT10WH23,Aspercreme / OKeeffes,Wheel of Fortune,0.00,0.00,0,,1,1771272761,
Cadent,Chattem-OKeeffe,Chattam-OKeeffe,3926,116,150,Erie  PA,CBS,WSEE,Spot,01/22/2018,1,AD18-54,01/23/2018,Tuesday,16:31:32,30,CECT30WH22,Aspercreme / OKeeffes,Crime Watch Daily With Ch,0.00,0.00,0,,1,1772158819,
Cadent,Chattem-OKeeffe,Chattam-OKeeffe,3926,116,150,Erie  PA,CBS,WSEE,Spot,01/22/2018,2,AD35-64,01/23/2018,Tuesday,16:31:32,30,CECT30WH22,Aspercreme / OKeeffes,Crime Watch Daily With Ch,0.00,0.00,0,,1,1772158819,
Cadent,Chattem-OKeeffe,Chattam-OKeeffe,3926,116,150,Erie  PA,CBS,WSEE,Spot,01/22/2018,1,AD18-54,01/24/2018,Wednesday,16:58:49,30,CECT10WH23,Aspercreme / OKeeffes,Crime Watch Daily With Ch,0.00,0.00,0,,1,1773062437,
Cadent,Chattem-OKeeffe,Chattam-OKeeffe,3926,116,150,Erie  PA,CBS,WSEE,Spot,01/22/2018,2,AD35-64,01/24/2018,Wednesday,16:58:49,30,CECT10WH23,Aspercreme / OKeeffes,Crime Watch Daily With Ch,0.00,0.00,0,,1,1773062437,
Cadent,Chattem-OKeeffe,Chattam-OKeeffe,3926,116,150,Erie  PA,CBS,WSEE,Spot,01/22/2018,1,AD18-54,01/25/2018,Thursday,17:11:10,30,CECT30WH22,Aspercreme / OKeeffes,Dr. Phil,0.00,0.00,0,,1,1774020221,
Cadent,Chattem-OKeeffe,Chattam-OKeeffe,3926,116,150,Erie  PA,CBS,WSEE,Spot,01/22/2018,2,AD35-64,01/25/2018,Thursday,17:11:10,30,CECT30WH22,Aspercreme / OKeeffes,Dr. Phil,0.00,0.00,0,,1,1774020221,
Cadent,Chattem-OKeeffe,Chattam-OKeeffe,3926,116,150,Erie  PA,CBS,WSEE,Spot,01/22/2018,1,AD18-54,01/25/2018,Thursday,19:29:05,30,CECT10WH23,Aspercreme / OKeeffes,Wheel of Fortune,0.00,0.00,0,,1,1774020222,
Cadent,Chattem-OKeeffe,Chattam-OKeeffe,3926,116,150,Erie  PA,CBS,WSEE,Spot,01/22/2018,2,AD35-64,01/25/2018,Thursday,19:29:05,30,CECT10WH23,Aspercreme / OKeeffes,Wheel of Fortune,0.00,0.00,0,,1,1774020222,
Cadent,Chattem-OKeeffe,Chattam-OKeeffe,3926,116,150,Erie  PA,NBC,WICU,Spot,01/01/2018,1,AD18-54,01/01/2018,Monday,15:10:24,30,CECT21LR02,Nasacort / OKeeffes,NHL Hockey,0.00,0.00,0,,1,1753006058,
Cadent,Chattem-OKeeffe,Chattam-OKeeffe,3926,116,150,Erie  PA,NBC,WICU,Spot,01/01/2018,2,AD35-64,01/01/2018,Monday,15:10:24,30,CECT21LR02,Nasacort / OKeeffes,NHL Hockey,0.00,0.00,0,,1,1753006058,
Cadent,Chattem-OKeeffe,Chattam-OKeeffe,3926,116,150,Erie  PA,NBC,WICU,Spot,01/01/2018,1,AD18-54,01/02/2018,Tuesday,15:13:34,30,CECT30WH22,Aspercreme / OKeeffes,DR. OZ SHOW (AT),0.00,0.00,0,,1,1753848337,
Cadent,Chattem-OKeeffe,Chattam-OKeeffe,3926,116,150,Erie  PA,NBC,WICU,Spot,01/01/2018,2,AD35-64,01/02/2018,Tuesday,15:13:34,30,CECT30WH22,Aspercreme / OKeeffes,DR. OZ SHOW (AT),0.00,0.00,0,,1,1753848337,
Cadent,Chattem-OKeeffe,Chattam-OKeeffe,3926,116,150,Erie  PA,NBC,WICU,Spot,01/01/2018,1,AD18-54,01/02/2018,Tuesday,19:11:55,30,CECT10WH23,Aspercreme / OKeeffes,Erie News Now at 7,0.00,0.00,0,,1,1753848338,
Cadent,Chattem-OKeeffe,Chattam-OKeeffe,3926,116,150,Erie  PA,NBC,WICU,Spot,01/01/2018,2,AD35-64,01/02/2018,Tuesday,19:11:55,30,CECT10WH23,Aspercreme / OKeeffes,Erie News Now at 7,0.00,0.00,0,,1,1753848338,
